geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
14000US17031710200,"Census Tract 7102, Cook, IL",4471,790,4471,790,121,125,4299,803,0,12,10,20,0,12,0,12,41,60,0,12,41,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031710300,"Census Tract 7103, Cook, IL",1541,308,1376,279,0,12,1322,270,25,26,0,12,0,12,0,12,29,32,0,12,29,32,165,169,65,102,0,12,0,12,26,37,0,12,74,81,0,12,0,12,0,12
14000US17031710400,"Census Tract 7104, Cook, IL",5615,1105,5285,1051,52,85,5184,1055,0,17,0,17,0,17,49,56,0,17,0,17,0,17,330,308,0,17,0,17,0,17,0,17,0,17,330,308,0,17,0,17,0,17
14000US17031710500,"Census Tract 7105, Cook, IL",4192,756,4070,774,17,24,3973,778,0,12,17,26,0,12,0,12,63,58,14,21,49,55,122,107,75,94,0,12,0,12,0,12,0,12,47,55,0,12,0,12,0,12
14000US17031710600,"Census Tract 7106, Cook, IL",1859,378,1809,373,53,79,1705,366,0,12,0,12,0,12,13,20,38,36,22,32,16,19,50,79,0,12,0,12,0,12,0,12,0,12,0,12,50,79,50,79,0,12
14000US17031710700,"Census Tract 7107, Cook, IL",3751,650,3740,653,17,23,3677,649,0,12,1,3,0,12,0,12,45,55,0,12,45,55,11,16,0,12,0,12,0,12,0,12,0,12,0,12,11,16,1,2,10,16
14000US17031710800,"Census Tract 7108, Cook, IL",4650,1105,4646,1106,6,37,4599,1119,0,12,39,60,0,12,0,12,2,28,0,12,2,28,4,7,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,4,7
14000US17031710900,"Census Tract 7109, Cook, IL",2230,510,2111,525,0,12,2092,529,0,12,0,12,0,12,9,15,10,15,0,12,10,15,119,132,38,54,81,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031711000,"Census Tract 7110, Cook, IL",3946,863,3888,856,73,94,3813,861,0,12,0,12,0,12,0,12,2,9,0,12,2,9,58,136,0,12,0,12,0,12,0,12,0,12,0,12,58,136,58,136,0,12
14000US17031711100,"Census Tract 7111, Cook, IL",2647,559,2560,577,0,12,2551,579,9,14,0,12,0,12,0,12,0,12,0,12,0,12,87,112,87,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031711200,"Census Tract 7112, Cook, IL",5035,934,4463,666,24,24,4257,637,0,17,0,17,0,17,64,96,118,82,25,40,93,72,572,711,0,17,36,51,0,17,0,17,0,17,528,712,8,18,8,18,0,17
14000US17031711300,"Census Tract 7113, Cook, IL",1616,374,1616,374,39,38,1528,373,0,12,49,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031711400,"Census Tract 7114, Cook, IL",2701,561,2535,562,4,8,2509,562,0,12,0,12,0,12,0,12,22,24,0,12,22,24,166,127,0,12,66,66,38,61,0,12,0,12,62,95,0,12,0,12,0,12
14000US17031711500,"Census Tract 7115, Cook, IL",2685,414,2671,414,0,12,2667,415,0,12,0,12,0,12,4,8,0,12,0,12,0,12,14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031720100,"Census Tract 7201, Cook, IL",3332,664,2932,354,1875,343,824,146,0,12,110,68,0,12,0,12,123,90,0,12,123,90,400,434,66,67,0,12,0,12,0,12,0,12,66,74,268,366,268,366,0,12
14000US17031720200,"Census Tract 7202, Cook, IL",4191,783,3960,689,1806,598,2056,377,14,22,22,28,14,25,0,12,48,39,0,12,48,39,231,166,55,68,25,38,0,12,0,12,0,12,121,136,30,34,30,34,0,12
14000US17031720300,"Census Tract 7203, Cook, IL",3786,493,3547,467,2216,396,1154,247,0,12,17,18,0,12,53,81,107,110,0,12,107,110,239,161,175,153,0,12,0,12,0,12,0,12,0,12,64,67,64,67,0,12
14000US17031720400,"Census Tract 7204, Cook, IL",1904,286,1726,286,1581,299,132,90,0,12,0,12,0,12,0,12,13,14,4,8,9,11,178,134,10,12,40,54,0,12,0,12,0,12,58,58,70,72,70,72,0,12
14000US17031720500,"Census Tract 7205, Cook, IL",1936,221,1701,211,1664,211,23,22,0,12,14,17,0,12,0,12,0,12,0,12,0,12,235,131,126,74,0,12,0,12,0,12,0,12,5,8,104,113,104,113,0,12
14000US17031720600,"Census Tract 7206, Cook, IL",1777,262,1733,259,1161,269,537,325,0,12,0,12,0,12,0,12,35,36,0,12,35,36,44,34,32,29,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12
14000US17031720700,"Census Tract 7207, Cook, IL",2993,599,2877,598,712,252,1725,493,0,12,105,129,0,12,0,12,335,376,0,12,335,376,116,109,14,24,55,69,35,60,0,12,0,12,0,12,12,19,12,19,0,12
14000US17031730100,"Census Tract 7301, Cook, IL",2748,424,2731,421,72,75,2576,427,0,12,0,12,0,12,64,81,19,23,0,12,19,23,17,27,0,12,0,12,0,12,0,12,0,12,0,12,17,27,17,27,0,12
14000US17031730201,"Census Tract 7302.01, Cook, IL",5075,895,4922,877,107,94,4742,866,0,17,22,37,0,17,0,17,51,66,0,17,51,66,153,176,87,147,66,102,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US17031730202,"Census Tract 7302.02, Cook, IL",3064,437,3030,436,36,42,2988,441,0,12,0,12,0,12,0,12,6,12,0,12,6,12,34,36,0,12,0,12,0,12,0,12,0,12,34,36,0,12,0,12,0,12
14000US17031730300,"Census Tract 7303, Cook, IL",1011,292,1011,292,0,12,987,290,0,12,10,15,0,12,0,12,14,18,0,12,14,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031730400,"Census Tract 7304, Cook, IL",4283,805,4238,795,125,103,4052,789,14,23,0,12,0,12,0,12,47,42,0,12,47,42,45,48,14,18,0,12,0,12,0,12,0,12,0,12,31,44,0,12,31,44
14000US17031730500,"Census Tract 7305, Cook, IL",4297,582,4295,582,11,14,4220,586,0,12,0,12,0,12,0,12,64,113,0,12,64,113,2,3,1,2,0,12,0,12,0,12,0,12,0,12,1,3,1,3,0,12
14000US17031730600,"Census Tract 7306, Cook, IL",3905,911,3895,913,35,45,3827,919,9,15,0,12,0,12,0,12,24,40,0,12,24,40,10,16,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031730700,"Census Tract 7307, Cook, IL",2293,509,2293,509,0,12,2255,509,0,12,0,12,0,12,0,12,38,51,0,12,38,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031740100,"Census Tract 7401, Cook, IL",3115,436,2701,409,2617,404,13,22,0,12,46,60,0,12,0,12,25,31,0,12,25,31,414,127,194,127,27,48,0,12,0,12,0,12,74,96,119,96,119,96,0,12
14000US17031740200,"Census Tract 7402, Cook, IL",6607,736,5982,734,5273,458,109,67,0,17,86,63,0,17,0,17,514,589,397,579,117,106,625,103,444,89,7,15,0,17,3,9,0,17,72,80,99,75,56,62,43,41
14000US17031740300,"Census Tract 7403, Cook, IL",5017,467,4460,531,4310,521,78,96,0,17,42,58,0,17,0,17,30,44,0,17,30,44,557,320,236,132,0,17,0,17,0,17,0,17,168,201,153,223,153,223,0,17
14000US17031740400,"Census Tract 7404, Cook, IL",4738,504,4408,480,3885,485,275,143,0,12,155,195,0,12,0,12,93,113,0,12,93,113,330,185,284,166,0,12,0,12,0,12,0,12,0,12,46,73,46,73,0,12
14000US17031750100,"Census Tract 7501, Cook, IL",4061,677,4005,673,288,418,3697,552,0,12,20,32,0,12,0,12,0,12,0,12,0,12,56,89,0,12,0,12,0,12,0,12,0,12,33,54,23,36,23,36,0,12
14000US17031750200,"Census Tract 7502, Cook, IL",2856,509,2598,530,843,248,1725,539,0,12,0,12,0,12,0,12,30,36,11,17,19,32,258,184,126,187,18,27,0,12,0,12,0,12,12,20,102,147,102,147,0,12
14000US17031750300,"Census Tract 7503, Cook, IL",2604,420,2524,417,2328,448,138,144,0,12,5,9,0,12,5,9,48,46,11,16,37,35,80,60,59,56,5,8,0,12,0,12,0,12,0,12,16,24,16,24,0,12
14000US17031750400,"Census Tract 7504, Cook, IL",2907,337,2635,388,1716,320,738,246,23,33,63,71,0,12,95,147,0,12,0,12,0,12,272,158,189,127,12,19,0,12,0,12,0,12,71,111,0,12,0,12,0,12
14000US17031750500,"Census Tract 7505, Cook, IL",5278,941,5183,955,1261,489,3620,816,0,17,18,30,0,17,0,17,284,434,0,17,284,434,95,140,82,130,0,17,0,17,0,17,0,17,13,28,0,17,0,17,0,17
14000US17031750600,"Census Tract 7506, Cook, IL",3921,961,3790,940,73,74,3555,808,0,12,0,12,0,12,0,12,162,235,0,12,162,235,131,159,0,12,14,22,0,12,0,12,0,12,0,12,117,158,0,12,117,158
14000US17031760801,"Census Tract 7608.01, Cook, IL",4814,659,4241,585,2036,561,241,222,0,12,1829,481,0,12,0,12,135,100,17,27,118,94,573,297,161,154,0,12,0,12,0,12,0,12,287,211,125,109,125,109,0,12
14000US17031760802,"Census Tract 7608.02, Cook, IL",2351,275,2159,246,2108,255,32,132,0,12,19,21,0,12,0,12,0,12,0,12,0,12,192,152,86,115,0,12,0,12,0,12,0,12,106,102,0,12,0,12,0,12
14000US17031760803,"Census Tract 7608.03, Cook, IL",6253,1134,5791,1124,4781,618,640,896,0,17,211,225,0,17,0,17,159,143,41,66,118,127,462,277,317,191,51,73,0,17,0,17,0,17,0,17,94,103,0,17,94,103
14000US17031770500,"Census Tract 7705, Cook, IL",4331,512,504,163,489,154,0,12,0,12,0,12,0,12,0,12,15,34,0,12,15,34,3827,483,1947,566,0,12,244,309,0,12,0,12,649,325,987,599,987,599,0,12
14000US17031770602,"Census Tract 7706.02, Cook, IL",4899,556,2586,467,1951,431,3,6,0,12,419,204,0,12,11,20,202,148,38,59,164,133,2313,510,1694,511,0,12,13,22,0,12,0,12,237,148,369,251,352,253,17,31
14000US17031770700,"Census Tract 7707, Cook, IL",2227,367,1671,303,1504,316,14,21,0,12,127,70,0,12,0,12,26,26,0,12,26,26,556,303,268,149,0,12,14,21,0,12,0,12,114,100,160,229,160,229,0,12
14000US17031770800,"Census Tract 7708, Cook, IL",5583,683,3912,675,3610,688,85,99,0,17,217,185,0,17,0,17,0,17,0,17,0,17,1671,339,856,454,0,17,0,17,0,17,0,17,676,505,139,271,139,271,0,17
14000US17031770902,"Census Tract 7709.02, Cook, IL",3588,528,3413,534,3071,510,1,2,0,12,250,168,0,12,0,12,91,89,0,12,91,89,175,100,90,82,8,12,0,12,0,12,0,12,54,56,23,24,23,24,0,12
14000US17031810400,"Census Tract 8104, Cook, IL",5759,367,5642,395,5221,424,65,75,0,17,156,94,0,17,52,58,148,96,44,48,104,84,117,86,50,57,0,17,0,17,0,17,0,17,0,17,67,64,67,64,0,17
14000US17031823304,"Census Tract 8233.04, Cook, IL",6316,675,4990,684,2862,427,1923,573,0,17,52,83,0,17,19,31,134,150,0,17,134,150,1326,202,949,311,0,17,11,21,0,17,0,17,217,159,149,177,124,166,25,35
14000US17031830500,"Census Tract 8305, Cook, IL",3988,1091,68,67,68,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3920,1098,1436,591,250,386,19,27,0,12,0,12,844,492,1371,838,1223,835,148,146
14000US17031830600,"Census Tract 8306, Cook, IL",4959,793,3401,784,1774,445,1009,611,0,12,319,148,0,12,82,91,217,105,12,17,205,100,1558,310,403,229,0,12,0,12,0,12,0,12,594,263,561,309,366,241,195,180
14000US17031830700,"Census Tract 8307, Cook, IL",4081,565,3556,619,1630,346,1368,414,0,12,448,221,0,12,16,24,94,66,0,12,94,66,525,252,349,221,0,12,19,32,0,12,7,13,38,44,112,93,88,90,24,29
14000US17031830800,"Census Tract 8308, Cook, IL",2612,348,2301,338,1951,336,96,99,0,12,210,122,0,12,0,12,44,31,0,12,44,31,311,153,211,147,11,18,6,11,0,12,0,12,19,30,64,55,21,33,43,47
14000US17031830900,"Census Tract 8309, Cook, IL",2953,415,2220,383,1839,354,81,90,0,12,223,131,0,12,0,12,77,62,0,12,77,62,733,289,377,191,0,12,0,12,0,12,9,16,90,62,257,213,257,213,0,12
14000US17031831000,"Census Tract 8310, Cook, IL",2232,292,2021,273,1866,260,21,31,0,12,103,113,0,12,0,12,31,28,7,12,24,28,211,131,156,119,0,12,0,12,0,12,0,12,0,12,55,73,55,73,0,12
14000US17031831100,"Census Tract 8311, Cook, IL",7706,1422,3562,628,3167,588,105,130,0,17,180,135,0,17,41,45,69,84,14,23,55,81,4144,1452,1854,1153,18,28,19,32,0,17,0,17,1483,1257,770,639,575,622,195,143
14000US17031831200,"Census Tract 8312, Cook, IL",4855,690,875,374,409,207,211,198,0,12,217,299,0,12,0,12,38,58,0,12,38,58,3980,714,1384,472,130,147,34,52,0,12,5,10,1861,669,566,335,566,335,0,12
14000US17031831300,"Census Tract 8313, Cook, IL",1080,489,290,91,15,17,254,91,0,12,21,31,0,12,0,12,0,12,0,12,0,12,790,478,41,45,0,12,0,12,0,12,0,12,631,471,118,135,109,135,9,13
14000US17031831400,"Census Tract 8314, Cook, IL",2805,594,2317,561,406,327,1724,497,0,12,180,232,7,16,0,12,0,12,0,12,0,12,488,208,283,162,0,12,0,12,0,12,0,12,161,137,44,35,16,25,28,23
14000US17031831500,"Census Tract 8315, Cook, IL",3885,739,1983,480,1386,415,382,325,0,12,131,149,0,12,0,12,84,69,47,59,37,31,1902,574,1036,400,9,14,68,94,0,12,0,12,621,378,168,152,168,152,0,12
14000US17031831600,"Census Tract 8316, Cook, IL",7313,947,2792,733,1761,686,701,289,16,26,209,185,0,17,0,17,105,110,23,38,82,101,4521,812,1806,530,0,17,58,95,27,44,0,17,2051,808,579,405,533,407,46,52
14000US17031831700,"Census Tract 8317, Cook, IL",2182,366,1206,281,986,284,44,42,0,12,171,105,0,12,0,12,5,8,0,12,5,8,976,282,407,219,0,12,0,12,0,12,0,12,439,165,130,111,130,111,0,12
14000US17031831800,"Census Tract 8318, Cook, IL",6981,969,5507,879,3129,599,280,253,0,17,1848,731,0,17,76,98,174,142,37,58,137,127,1474,602,987,592,0,17,50,69,0,17,0,17,139,115,298,247,291,248,7,15
14000US17031831900,"Census Tract 8319, Cook, IL",3262,464,2876,441,2466,390,48,33,0,12,240,198,0,12,0,12,122,82,8,13,114,81,386,210,227,160,0,12,26,42,0,12,0,12,9,13,124,134,116,133,8,12
14000US17031832000,"Census Tract 8320, Cook, IL",1774,195,1671,195,1356,187,58,49,0,12,173,83,0,12,0,12,84,55,0,12,84,55,103,42,76,40,0,12,1,2,2,4,0,12,18,17,6,9,0,12,6,9
14000US17031832100,"Census Tract 8321, Cook, IL",3581,446,3197,465,1865,319,1099,388,0,12,104,64,0,12,0,12,129,87,9,14,120,85,384,122,242,99,0,12,0,12,8,13,0,12,82,63,52,53,43,51,9,14
14000US17031832200,"Census Tract 8322, Cook, IL",2838,389,2572,394,2345,373,70,113,0,12,97,58,0,12,6,9,54,48,0,12,54,48,266,129,165,121,0,12,0,12,0,12,0,12,11,16,90,76,62,56,28,47
14000US17031832300,"Census Tract 8323, Cook, IL",1910,175,1574,189,1242,148,96,85,0,12,103,53,0,12,0,12,133,73,40,35,93,62,336,131,252,109,0,12,0,12,0,12,0,12,83,73,1,8,1,8,0,12
14000US17031832400,"Census Tract 8324, Cook, IL",3280,445,2645,398,2186,301,239,188,0,12,192,83,0,12,0,12,28,33,0,12,28,33,635,232,446,176,0,12,0,12,0,12,10,16,53,69,126,108,53,71,73,80
14000US17031832500,"Census Tract 8325, Cook, IL",3180,361,2855,387,2506,368,120,78,0,12,106,59,0,12,0,12,123,63,0,12,123,63,325,116,179,97,11,17,0,12,0,12,0,12,103,67,32,39,23,36,9,14
14000US17031832600,"Census Tract 8326, Cook, IL",4423,638,4286,647,3925,642,28,30,0,12,158,102,0,12,71,124,104,73,0,12,104,73,137,55,88,49,0,12,0,12,0,12,0,12,9,14,40,40,40,40,0,12
14000US17031832900,"Census Tract 8329, Cook, IL",1914,438,1824,450,1023,401,62,85,0,12,733,266,0,12,0,12,6,10,0,12,6,10,90,60,43,42,0,12,0,12,0,12,0,12,0,12,47,44,36,50,11,18
14000US17031833000,"Census Tract 8330, Cook, IL",5101,875,4922,853,3971,880,231,171,0,17,445,211,0,17,44,65,231,114,14,23,217,108,179,129,162,126,0,17,0,17,0,17,0,17,17,26,0,17,0,17,0,17
14000US17031833100,"Census Tract 8331, Cook, IL",7994,954,7479,1005,4721,917,615,344,0,17,1923,523,0,17,62,80,158,114,26,37,132,106,515,310,276,225,0,17,0,17,0,17,0,17,86,115,153,177,153,177,0,17
14000US17031833300,"Census Tract 8333, Cook, IL",2843,533,2641,512,1193,218,174,91,0,12,998,341,0,12,8,12,268,264,24,32,244,259,202,102,108,64,0,12,0,12,0,12,0,12,50,57,44,36,34,33,10,15
14000US17031833900,"Census Tract 8339, Cook, IL",2817,505,1434,346,31,30,1339,352,14,23,39,57,0,12,0,12,11,15,0,12,11,15,1383,467,608,178,30,48,0,12,0,12,0,12,648,437,97,71,97,71,0,12
14000US17031834000,"Census Tract 8340, Cook, IL",3146,583,3146,583,21,32,2922,540,0,12,0,12,0,12,34,57,169,234,0,12,169,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031834200,"Census Tract 8342, Cook, IL",4988,1185,4981,1185,3,10,4959,1182,0,12,0,12,0,12,0,12,19,33,0,12,19,33,7,13,7,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031834300,"Census Tract 8343, Cook, IL",6442,1056,6399,1055,19,25,5950,1040,0,17,116,112,0,17,211,229,103,105,0,17,103,105,43,69,0,17,0,17,0,17,0,17,0,17,43,69,0,17,0,17,0,17
14000US17031834400,"Census Tract 8344, Cook, IL",4045,755,4007,753,247,267,3420,772,0,12,0,12,0,12,300,361,40,30,0,12,40,30,38,60,38,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031834500,"Census Tract 8345, Cook, IL",1434,399,1434,399,12,16,1335,392,0,12,0,12,0,12,87,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031834600,"Census Tract 8346, Cook, IL",1587,490,1213,320,24,31,1181,318,0,12,0,12,0,12,0,12,8,14,8,14,0,12,374,330,201,202,145,207,0,12,0,12,0,12,28,41,0,12,0,12,0,12
14000US17031834700,"Census Tract 8347, Cook, IL",1094,247,1068,250,13,10,1052,250,0,12,3,8,0,12,0,12,0,12,0,12,0,12,26,30,2,6,21,28,0,12,0,12,0,12,3,12,0,12,0,12,0,12
14000US17031834800,"Census Tract 8348, Cook, IL",1737,390,1594,335,19,35,1553,333,10,13,3,6,0,12,0,12,9,13,9,13,0,12,143,133,88,115,0,12,0,12,0,12,0,12,55,71,0,12,0,12,0,12
14000US17031834900,"Census Tract 8349, Cook, IL",1012,195,1012,195,10,13,962,197,0,12,0,12,0,12,0,12,40,43,0,12,40,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031835000,"Census Tract 8350, Cook, IL",5429,778,2421,544,110,117,2267,549,0,17,44,73,0,17,0,17,0,17,0,17,0,17,3008,675,861,381,43,56,0,17,0,17,0,17,1697,716,407,343,365,340,42,51
14000US17031835100,"Census Tract 8351, Cook, IL",4934,998,941,391,53,42,854,385,0,12,21,36,0,12,0,12,13,23,0,12,13,23,3993,1024,2775,1125,0,12,1,3,0,12,0,12,820,540,397,390,397,390,0,12
14000US17031835200,"Census Tract 8352, Cook, IL",2157,390,627,148,391,91,136,117,0,12,100,74,0,12,0,12,0,12,0,12,0,12,1530,400,489,213,0,12,19,20,0,12,0,12,709,338,313,200,166,120,147,173
14000US17031835500,"Census Tract 8355, Cook, IL",1375,324,1237,340,51,45,1157,360,9,13,0,12,0,12,0,12,20,33,0,12,20,33,138,133,1,3,37,43,0,12,0,12,0,12,8,12,92,124,92,124,0,12
14000US17031835600,"Census Tract 8356, Cook, IL",838,249,675,228,0,12,666,229,0,12,1,3,0,12,0,12,8,11,0,12,8,11,163,130,163,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031835800,"Census Tract 8358, Cook, IL",1785,395,1569,388,0,12,1467,377,0,12,0,12,0,12,0,12,102,99,0,12,102,99,216,217,26,40,0,12,0,12,0,12,0,12,174,207,16,21,16,21,0,12
14000US17031836000,"Census Tract 8360, Cook, IL",2784,616,2776,618,107,89,2583,620,0,12,23,32,0,12,0,12,63,54,0,12,63,54,8,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,8,12
14000US17031836100,"Census Tract 8361, Cook, IL",2000,479,1882,465,61,85,1700,436,0,12,0,12,0,12,0,12,121,161,0,12,121,161,118,168,118,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
